"play ID","game ID","game name",date,location,length,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 win","player 5 username","player 5 name","player 5 score","player 5 new","player 5 win","player 6 username","player 6 name","player 6 score","player 6 new","player 6 win","player 7 name","player 7 win","player 8 username","player 8 name","player 8 new"
66677114,301255,"Whistle Mountain",2022-12-17,Home,,,,Bart,,,76,1,,,Martijn,,,110,1,,Excali8ur,Rianne,,,145,1,1,,Sabrina,,,96,1,,,,,,,,,,,,,,,,
66701424,351937,"Carla Caramel",2022-12-18,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66906780,811,Rummikub,2022-12-25,"Ergens Anders",,,,Bart,,,,,,,Horst,,,,,,Excali8ur,Rianne,,,,,1,,Truus,,,,,,,,,,,,,,,,,,,,
66906784,811,Rummikub,2022-12-25,"Ergens Anders",,,,Bart,,,,,,,Horst,,,,,,Excali8ur,Rianne,,,,,1,,Truus,,,,,,,,,,,,,,,,,,,,
66906787,811,Rummikub,2022-12-25,"Ergens Anders",,,,Bart,,,,,,,Horst,,,,,,Excali8ur,Rianne,,,,,,,Truus,,,,,1,,,,,,,,,,,,,,,
66906798,811,Rummikub,2022-12-25,"Ergens Anders",,,,Bart,,,,,,,Horst,,,,,,Excali8ur,Rianne,,,,,1,,Truus,,,,,,,,,,,,,,,,,,,,
67047084,347703,"First Rat",2022-12-27,H.,,,,Bart,,,70,1,1,Excali8ur,Rianne,,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67047801,285529,"Dragon's Breath: The Hatching",2022-12-27,H.,,,Excali8ur,Rianne,,,12,,,,Tessa,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67052142,356123,"Turing Machine",2022-12-27,H.,,"Daily challenge
B64AXAG",,Astra,,,7,,1,Excali8ur,Rianne,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67053117,231229,Jokeren,2022-12-15,"Ergens Anders",,"Amerikaans Jokeren",,Bart,,,190,,,,Horst,,,247,,,Excali8ur,Rianne,,,6,,,,Truus,,,306,1,1,,,,,,,,,,,,,,,
67053130,231229,Jokeren,2022-12-24,Home,,"Amerikaans Jokeren",,Anne-Miek,,,349,,,,"Anonymous player",,,149,,,,Harry,,,48,,1,Excali8ur,Rianne,,,414,,,,,,,,,,,,,,,,,
67053146,231229,Jokeren,2022-12-24,Home,,"Amerikaans Jokeren",,Anne-Miek,,,217,,,,"Anonymous player",,,209,,,,Harry,,,145,,1,Excali8ur,Rianne,,,288,,,,,,,,,,,,,,,,,
67053973,356123,"Turing Machine",2022-12-27,H.,,B5K9T7,,Astra,,,7,,,Excali8ur,Rianne,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67055009,356123,"Turing Machine",2022-12-28,H.,,"Daily challenge: B5R U88",,Astra,,,7,,,Excali8ur,Rianne,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67056447,356123,"Turing Machine",2022-12-28,H.,,,,Astra,,,7,,,Excali8ur,Rianne,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67081880,281259,"The Isle of Cats",2022-12-26,H.,,,,Bart,,,52,1,,Excali8ur,Rianne,,,63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67084335,186947,"The Grimwood",2022-12-28,Zwembad,,,,Bart,,,42,,,Excali8ur,Rianne,,,47,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67096893,356123,"Turing Machine",2022-12-28,H.,,B63YFAI,,Astra,,,8,,,Excali8ur,Rianne,,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67099838,356123,"Turing Machine",2022-12-28,H.,,"E51 E49S

Extreme",,Astra,,,9,,,Excali8ur,Rianne,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101730,356123,"Turing Machine",2022-12-28,H.,,"E51EHFZ

Extreme",,Astra,,,9,,1,Excali8ur,Rianne,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101950,351466,"Chompin' Charlie",2022-10-28,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101952,351466,"Chompin' Charlie",2022-10-26,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101954,351466,"Chompin' Charlie",2022-10-26,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101957,351466,"Chompin' Charlie",2022-10-26,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101958,351466,"Chompin' Charlie",2022-10-26,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101961,351466,"Chompin' Charlie",2022-10-10,H.,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,
67140521,245476,CuBirds,2022-12-29,"Tessa en Joep",,,,Bart,,,,,,,Joep,,,,1,,Excali8ur,Rianne,,,,,1,,"Tessa B",,,,1,,,,,,,,,,,,,,,,
67149729,184921,"Bunny Kingdom",2022-12-29,T.,,,,Bart,,,115,,,,Joep,,,105,1,,Excali8ur,Rianne,,,125,,1,,"Tessa B",,,98,1,,,,,,,,,,,,,,,,
67152915,300877,"New York Zoo",2022-12-29,"Tessa en Joep",,,,Bart,,,,,,,Joep,,,,1,,Excali8ur,Rianne,,,,,,,"Tessa B",,,,1,1,,,,,,,,,,,,,,,
67229998,295490,Dodo,2022-12-31,H.,,,,Bart,,,,1,1,Boelerino,Martijn,,,,1,1,Excali8ur,Rianne,,,,1,1,Keukenprinses,Sabrina,,,,1,1,,Tessa,,1,1,,,,,,,,,,
67234437,356123,"Turing Machine",2022-12-31,H.,,,,Astra,,,6,,1,,Bart,,,7,1,,Boelerino,Martijn,,,7,1,,Excali8ur,Rianne,,,7,,,Keukenprinses,Sabrina,7,1,,,,,,,,,,,
67234480,347703,"First Rat",2022-12-31,H.,,,,Bart,,,64,,1,Boelerino,Martijn,,,53,1,,Excali8ur,Rianne,,,33,,,Keukenprinses,Sabrina,,,51,1,,,,,,,,,,,,,,,,
67239902,147423,"Jumping Jack",2022-12-31,H.,,,Excali8ur,Rianne,,,4,1,,,Tessa,,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67305869,344254,"Yummy Yummy Monster Tummy",2023-01-01,Home,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67366607,344254,"Yummy Yummy Monster Tummy",2023-01-02,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67519582,299702,"The Lost Code",2023-01-05,H.,,,,Bart,,,14,1,,Excali8ur,Rianne,,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67522456,344254,"Yummy Yummy Monster Tummy",2023-01-05,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67554687,344254,"Yummy Yummy Monster Tummy",2023-01-06,Home,,,,"Anonymous player",,,,1,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67554697,351466,"Chompin' Charlie",2023-01-06,H.,,,,"Anonymous player",,,,1,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67587819,318009,"Dinosaur Island: Rawr 'n Write",2023-01-07,H.,,,,Bart,,,95,,,,Jocelijn,,,83,1,,Excali8ur,Rianne,,,105,,1,,,,,,,,,,,,,,,,,,,,,,
67607086,351937,"Carla Caramel",2023-01-07,H.,,,Excali8ur,Rianne,,,13,,1,,Tessa,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67607370,285529,"Dragon's Breath: The Hatching",2023-01-07,H.,,,Excali8ur,Rianne,,,6,,,,Tessa,,,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67607505,285529,"Dragon's Breath: The Hatching",2023-01-07,H.,,,Excali8ur,Rianne,,,9,,1,,Tessa,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67627636,284742,"Honey Buzz",2023-01-07,H.,,,,Bart,,,142,1,1,Excali8ur,Rianne,,,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67673906,339789,"Welcome to the Moon",2023-01-08,H.,,"Ch 61 - ch 22.
Go to: ch 2

Mission 4 - Mine",,Astra,,,105,,,Excali8ur,Rianne,,,151,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67683058,339789,"Welcome to the Moon",2023-01-08,H.,,"Ch 2 - ch 81.
Go to: ch 70

Mission 5 - Dome",,Astra,,,98,,,Excali8ur,Rianne,,,124,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67849063,288775,"Fairy Trails",2023-01-13,Home,,,,Marcha,,,-10,1,,Excali8ur,Rianne,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67852261,314589,"Night Parade of a Hundred Yokai",2023-01-13,Home,,,,Marcha,,,14,1,1,Excali8ur,Rianne,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67858779,306881,"Railroad Ink Challenge: Lush Green Edition",2023-01-13,Home,,"Played with expansions:
- [thing=320732]Railroad Ink: Underground Expansion Pack[/thing]",,Marcha,,,131,,1,Excali8ur,Rianne,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67898125,284742,"Honey Buzz",2023-01-14,Home,,,,Bart,,,132,,,,Martijn,,,120,1,,Excali8ur,Rianne,,,122,,,,Sabrina,,,150,1,1,,,,,,,,,,,,,,,
67902820,230802,Azul,2023-01-14,Home,,,,Bart,,,60,,,,Martijn,,,55,,,Excali8ur,Rianne,,,73,,1,,Sabrina,,,61,,,,,,,,,,,,,,,,,
67904525,204583,Kingdomino,2023-01-14,Home,,,,Bart,,,45,,,,Martijn,,,64,1,,Excali8ur,Rianne,,,72,,1,,Sabrina,,,55,1,,,,,,,,,,,,,,,,
68141286,167412,"Hopp und Hui!",2023-01-21,Home,,,Excali8ur,Rianne,,,5,,1,,Tessa,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68141311,291549,"Go Slow!",2023-01-21,Home,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68148795,267367,"Suburbia: Collector's Edition",2023-01-21,Home,,,,Bart,,,114,,1,,Joep,,,58,1,,Excali8ur,Rianne,,,51,,,,"Tessa B",,,53,1,,,,,,,,,,,,,,,,
68568059,267979,Tiwanaku,2023-02-01,Home,,,,Astra,,,72,1,,Excali8ur,Rianne,,,111,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68622358,306881,"Railroad Ink Challenge: Lush Green Edition",2023-02-03,Home,,"WandelwegenÔºèOpdrachtkaartenÔºèFuture UFO

Played with expansions:
- [thing=320735]Railroad Ink: Futuristic Expansion Pack[/thing]",,Marcha,,,113,,1,Excali8ur,Rianne,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68625850,265683,"Second Chance",2023-02-03,H.,,,,Marcha,,,4,,1,Excali8ur,Rianne,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68626284,265683,"Second Chance",2023-02-03,H.,,,,Marcha,,,11,,,Excali8ur,Rianne,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68704583,148228,Splendor,2023-02-05,T.,,,,Bart,,,15,1,1,,Joep,,,14,1,,Excali8ur,Rianne,,,9,1,,,"Tessa B",,,14,1,,,,,,,,,,,,,,,,
68711228,3837,"Rat-a-Tat Cat",2023-02-05,"Tessa en Joep",,,,Bart,,,54,1,1,,Joep,,,59,1,,Excali8ur,Rianne,,,69,1,,,"Tessa B",,,65,1,,,,,,,,,,,,,,,,
68711303,131260,Qwixx,2023-02-05,"Tessa en Joep",,,,Bart,,,47,1,,,Joep,,,36,,,Excali8ur,Rianne,,,70,,1,,"Tessa B",,,48,,,,,,,,,,,,,,,,,
68721118,299252,"Here to Slay",2023-02-05,"Tessa en Joep",,"Played with expansions:
- [thing=321259]Here to Slay: Warrior and Druid Expansion[/thing]",,Bart,,,,,,,Joep,,,,1,,Excali8ur,Rianne,,,,,,,"Tessa B",,,,1,1,,,,,,,,,,,,,,,
68844631,154203,"Imperial Settlers",2023-02-09,D.,,,,Bart,,,48,1,1,Excali8ur,Rianne,,,43,1,,,Sander,,,28,1,,,,,,,,,,,,,,,,,,,,,,,
68846478,358805,"Infernal Wagon",2023-02-09,D.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,,,Sander,,,,1,,,,,,,,,,,,,,,,,,,,,,,
68846482,358805,"Infernal Wagon",2023-02-09,D.,,,,Bart,,,,,1,Excali8ur,Rianne,,,,,1,,Sander,,,,,1,,,,,,,,,,,,,,,,,,,,,,
68900879,356123,"Turing Machine",2023-02-11,H.,,"Daily #B630D50",,Astra,,,6,,,Excali8ur,Rianne,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68901809,356123,"Turing Machine",2023-02-11,H.,,#B64BB96,,Astra,,,6,,,Excali8ur,Rianne,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68919966,293547,Reload,2023-02-11,H.,,,,Bart,,,,1,,Excali8ur,Rianne,,,,1,,,Tom,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
68923232,313262,Shamans,2023-02-11,Home,,,,Bart,,,4,1,,Excali8ur,Rianne,,,8,,1,,Tom,,,6,,,,,,,,,,,,,,,,,,,,,,,,
68952390,281259,"The Isle of Cats",2023-02-12,H.,,,Boelerino,Martijn,,,74,1,1,Excali8ur,Rianne,,,72,,,Keukenprinses,Sabrina,,,43,1,,,,,,,,,,,,,,,,,,,,,,,
68952841,296358,"Hedgehog Haberdash",2023-02-12,H.,,,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,
68952864,295490,Dodo,2023-02-12,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68959583,298635,"Alice's Garden",2023-02-12,H.,,,,Bart,,,112,,,Boelerino,Martijn,,,106,,,Excali8ur,Rianne,,,113,,1,Keukenprinses,Sabrina,,,82,,,,,,,,,,,,,,,,,
69229712,264055,Draftosaurus,2023-02-20,H.,,,,Bart,,,37,,1,,Jocelijn,,,31,1,,Excali8ur,Rianne,,,34,,,,,,,,,,,,,,,,,,,,,,,,
69240135,356123,"Turing Machine",2023-02-20,H.,,"#B65BU9C

3 ronden, 8 vragen",Excali8ur,Rianne,,,8,,1,Keukenprinses,Sabrina,,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69241024,356123,"Turing Machine",2023-02-20,H.,,"Coop. Gelijk met machine - 2 ronden, 6 vragen",,Astra,,,6,,,Excali8ur,Rianne,,,6,,1,Keukenprinses,Sabrina,,,6,,1,,,,,,,,,,,,,,,,,,,,,,
69242678,317504,"Mandala Stones",2023-02-20,H.,,,Excali8ur,Rianne,,,51,,,Keukenprinses,Sabrina,,,62,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69289224,353401,"Moonlight Castle",2023-02-22,H.,,,,Bart,,,11,1,1,Excali8ur,Rianne,,,9,1,,,Tessa,,,10,1,,,,,,,,,,,,,,,,,,,,,,,
69361963,298069,Cubitos,2023-02-24,H.,,,,Bart,,,,,1,,Luuk,,,,1,,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,
69364635,263918,Cartographers,2023-02-24,H.,,,,Bart,,,102,,1,,Luuk,,,81,1,,Excali8ur,Rianne,,,91,,,,,,,,,,,,,,,,,,,,,,,,
69544720,319402,Silencio,2023-02-24,P.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69544721,319402,Silencio,2023-02-24,P.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69585762,285265,"Rune Stones",2023-03-02,D.,,,,Marcha,,,53,1,,Excali8ur,Rianne,,,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69592877,236304,"Cerebria: The Card Game",2023-03-02,D.,,,,Marcha,,,12,1,1,Excali8ur,Rianne,,,,1,,,Sander,,,,1,,,,,,,,,,,,,,,,,,,,,,,
69606190,245476,CuBirds,2023-03-03,P.,,,,Marcha,,,,,,Excali8ur,Rianne,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69606444,245476,CuBirds,2023-03-03,P.,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69606668,245476,CuBirds,2023-03-03,Mam,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69606846,245476,CuBirds,2023-03-03,Mam,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69658579,309207,"City Builder: Ancient World",2023-03-04,H.,,,,Bart,,,51,,,Boelerino,Martijn,,,47,,,Excali8ur,Rianne,,,42,,,Keukenprinses,Sabrina,,,52,,1,,,,,,,,,,,,,,,
69663416,236304,"Cerebria: The Card Game",2023-03-04,H.,,,,Bart,,,,1,1,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,
69715267,244994,W¸rfelland,2023-03-05,M.,,,,Marcha,,,,1,,Excali8ur,Rianne,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69716389,244994,W¸rfelland,2023-03-05,Marcha,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69737905,363307,Evergreen,2023-03-06,Mam,,,,Bart,,,153,,1,,Marcha,,,149,1,,Excali8ur,Rianne,,,139,,,,,,,,,,,,,,,,,,,,,,,,
69872008,341974,"Power Plants",2023-03-11,D.,,,,Bart,,,45,1,1,Excali8ur,Rianne,,,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69887427,341974,"Power Plants",2023-03-11,H.,,,,Bart,,,40,,1,Excali8ur,Rianne,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69933116,341974,"Power Plants",2023-03-12,H.,,,,Bart,,,36,,1,Boelerino,Martijn,,,31,1,,Excali8ur,Rianne,,,34,,,Keukenprinses,Sabrina,,,27,1,,,,,,,,,,,,,,,,
69940048,206931,Encore!,2023-03-12,Home,,,,Bart,,,16,,,,Martijn,,,18,,1,Excali8ur,Rianne,,,16,,,,Sabrina,,,15,,,,,,,,,,,,,,,,,
69947301,267979,Tiwanaku,2023-03-12,H.,,,,Bart,,,52,1,,Boelerino,Martijn,,,49,1,,Excali8ur,Rianne,,,49,,,Keukenprinses,Sabrina,,,58,1,1,,,,,,,,,,,,,,,
69967793,264055,Draftosaurus,2023-03-13,H.,,,,Marcha,,,67,1,,Excali8ur,Rianne,,,76,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69968138,245476,CuBirds,2023-03-13,H.,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70102514,270293,Gorinto,2023-03-18,H.,,,,Bart,,,83,,,Excali8ur,Rianne,,,97,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70110878,270293,Gorinto,2023-03-18,H.,,,,Bart,,,111,,1,Excali8ur,Rianne,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70148583,296912,Fort,2023-03-19,D.,,,,Bart,,,35,1,1,Excali8ur,Rianne,,,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70334391,306882,"Railroad Ink Challenge: Shining Yellow Edition",2023-03-25,O.,,"Creepy - Portal

RavijnenÔºèCreepy - Portal

Played with expansions:
- [thing=320730]Railroad Ink: Creepy ‚Äì Dobbelspel[/thing]",,Marcha,,,77,1,,Excali8ur,Rianne,,,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70336196,349131,Splitter,2023-03-25,O.,,,,Marcha,,,34,1,1,Excali8ur,Rianne,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70352067,287693,Anubixx,2023-03-25,"Onderweg (trein)",,,,Marcha,,,53,1,1,Excali8ur,Rianne,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70352845,349131,Splitter,2023-03-25,O.,,,,Marcha,,,36,,1,Excali8ur,Rianne,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70360590,263918,Cartographers,2023-03-25,O.,,"Played with expansions:
- [thing=315767]Cartographers Heroes[/thing]
- [thing=319273]Cartographers Map Pack 2: Affril ‚Äì Plane of Knowledge[/thing]",,Marcha,,,,,,Excali8ur,Rianne,,,109,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70381474,270293,Gorinto,2023-03-26,D.,,,,Igor,,,67,1,,,Olaf,,,74,1,,Excali8ur,Rianne,,,77,,1,Keukenprinses,Sabrina,,,66,,,,,,,,,,,,,,,,,
70382151,207338,"Dungeon Rush",2023-03-26,H.,,,,Igor,,,19,1,,,Olaf,,,30,1,1,Excali8ur,Rianne,,,26,1,,Keukenprinses,Sabrina,,,12,1,,,,,,,,,,,,,,,,
70383442,265736,"Tiny Towns",2023-03-26,D.,,,,Igor,,,18,1,,,Olaf,,,36,1,1,Excali8ur,Rianne,,,28,,,Keukenprinses,Sabrina,,,29,,,,,,,,,,,,,,,,,
70384265,133473,"Sushi Go!",2023-03-26,H.,,,,Igor,,,43,1,,,Olaf,,,35,1,,Excali8ur,Rianne,,,44,,1,Keukenprinses,Sabrina,,,36,,,,,,,,,,,,,,,,,
70386361,233961,Claim,2023-03-26,H.,,,Boelerino,Martijn,,,3,1,1,Excali8ur,Rianne,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70405523,154203,"Imperial Settlers",2023-03-26,H.,,,,Bart,,Egyptenaren,50,,,,Martijn,,Barbaren,59,1,1,Excali8ur,Rianne,,Japanners,49,,,,Sabrina,,Romeinen,44,1,,,,,,,,,,,,,,,,
70480038,336986,Flamecraft,2023-03-29,H.,,,Excali8ur,Rianne,,,71,,1,,Sabine,,,59,1,,,Tom,,,61,1,,,,,,,,,,,,,,,,,,,,,,,
70482194,263918,Cartographers,2023-03-29,H.,,,,Bart,,,147,,,Excali8ur,Rianne,,,150,,,,Sabine,,,158,1,1,,Tom,,,125,1,,,,,,,,,,,,,,,,
70566937,244522,"That's Pretty Clever!",2023-04-01,Miguel,,,,Bart,,,222,,1,,Miguel,,,218,,,Excali8ur,Rianne,,,216,,,,,,,,,,,,,,,,,,,,,,,,
70568709,244522,"That's Pretty Clever!",2023-04-01,M.,,,,Bart,,,136,,,,Miguel,,,221,,,Excali8ur,Rianne,,,224,,1,,,,,,,,,,,,,,,,,,,,,,
70580815,154203,"Imperial Settlers",2023-04-01,H.,,,,Bart,,Amazone,65,,1,Excali8ur,Rianne,,Azteken,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71038720,300683,"Meeple Land",2023-04-15,Home,,,,Bart,,,53,,1,,Joep,,,34,1,,Excali8ur,Rianne,,,35,,,,"Tessa B",,,33,1,,,,,,,,,,,,,,,,
71226339,341974,"Power Plants",2023-04-21,H.,,,,Marcha,,,55,1,1,Excali8ur,Rianne,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71296028,224675,"Frutti di Mare: Veni, Vidi, Antipasti!",2023-04-23,H.,,,,Bart,,,,1,1,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,1,,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,
71299366,300877,"New York Zoo",2023-04-23,H.,,,,Bart,,,,,,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,1,,,,,,,,,,,,,,,
71307322,184921,"Bunny Kingdom",2023-04-23,H.,,,,Bart,,,150,,1,Boelerino,Martijn,,,113,,,Excali8ur,Rianne,,,123,,,Keukenprinses,Sabrina,,,118,,,,,,,,,,,,,,,,,
71479217,184921,"Bunny Kingdom",2023-04-29,H.,,"Played with expansions:
- [thing=264396]Bunny Kingdom: In the Sky[/thing]",,Bart,,,326,,1,Excali8ur,Rianne,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71556019,292507,"Ramen Ink",2023-05-01,S.,,,,Bart,,,33,,1,Excali8ur,Rianne,,,33,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71559229,292507,"Ramen Ink",2023-05-01,S.,,,,Bart,,,41,,1,Excali8ur,Rianne,,,40,,,,"Tessa B",,,31,1,,,,,,,,,,,,,,,,,,,,,,,
71560142,264055,Draftosaurus,2023-05-01,Steinerbos,,,,"Anonymous player",,,34,1,,,Bart,,,41,,1,Excali8ur,Rianne,,,35,,,,"Tessa B",,,25,1,,,,,,,,,,,,,,,,
71642363,236457,"Architects of the West Kingdom",2023-05-04,D.,,,,Bart,,,43,1,1,Excali8ur,Rianne,,,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71646078,323612,Bitoku,2023-05-04,"Dwalende Dwerg",,,,Bart,,,79,1,,Excali8ur,Rianne,,,76,1,,,Sander,,,117,,1,,,,,,,,,,,,,,,,,,,,,,
71674150,349463,"Dungeons, Dice & Danger",2023-05-05,H.,,,,Bart,,,64,1,,Excali8ur,Rianne,,,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71703202,339789,"Welcome to the Moon",2023-05-06,H.,,,,Bart,,,145,,1,,Joep,,,85,1,,Excali8ur,Rianne,,,100,,,,"Tessa B",,,120,1,,,,,,,,,,,,,,,,
71710480,204583,Kingdomino,2023-05-06,H.,,,,Bart,,,52,,,,Joep,,,42,1,,Excali8ur,Rianne,,,52,,,,"Tessa B",,,65,1,1,,,,,,,,,,,,,,,
71711712,204583,Kingdomino,2023-05-06,H.,,,,Bart,,,63,,1,,Joep,,,50,,,Excali8ur,Rianne,,,53,,,,"Tessa B",,,49,,,,,,,,,,,,,,,,,
71719811,318009,"Dinosaur Island: Rawr 'n Write",2023-05-07,H.,,,,Bart,,,97,,1,,Joep,,,79,1,,Excali8ur,Rianne,,,84,,,,"Tessa B",,,93,1,,,,,,,,,,,,,,,,
71720875,264055,Draftosaurus,2023-05-07,H.,,,,Bart,,,40,,1,,Joep,,,37,1,,Excali8ur,Rianne,,,38,,,,"Tessa B",,,31,,,,,,,,,,,,,,,,,
71721598,264055,Draftosaurus,2023-05-07,H.,,,,Bart,,,34,,,,Joep,,,41,,1,Excali8ur,Rianne,,,37,,,,"Tessa B",,,29,,,,,,,,,,,,,,,,,
